Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
405;0.404;0.572432;2.86216;1.57243;-0.427568;-0.572432;
406;0.405;0.567269;2.83634;1.56727;-0.432731;-0.567269;
407;0.406;0.562083;2.81042;1.56208;-0.437917;-0.562083;
408;0.407;0.556876;2.78438;1.55688;-0.443124;-0.556876;
409;0.408;0.551646;2.75823;1.55165;-0.448354;-0.551646;
410;0.409;0.546394;2.73197;1.54639;-0.453606;-0.546394;
411;0.41;0.541121;2.70561;1.54112;-0.458879;-0.541121;
412;0.411;0.535827;2.67913;1.53583;-0.464173;-0.535827;
413;0.412;0.530511;2.65256;1.53051;-0.469489;-0.530511;
414;0.413;0.525175;2.62587;1.52517;-0.474825;-0.525175;
415;0.414;0.519817;2.59909;1.51982;-0.480183;-0.519817;
416;0.415;0.51444;2.5722;1.51444;-0.48556;-0.51444;
417;0.416;0.509041;2.54521;1.50904;-0.490959;-0.509041;
418;0.417;0.503623;2.51812;1.50362;-0.496377;-0.503623;
419;0.418;0.498185;2.49093;1.49819;-0.501815;-0.498185;
420;0.419;0.492727;2.46364;1.49273;-0.507273;-0.492727;
421;0.42;0.48725;2.43625;1.48725;-0.51275;-0.48725;
422;0.421;0.481754;2.40877;1.48175;-0.518246;-0.481754;
423;0.422;0.476238;2.38119;1.47624;-0.523762;-0.476238;
424;0.423;0.470704;2.35352;1.4707;-0.529296;-0.470704;
425;0.424;0.465151;2.32576;1.46515;-0.534849;-0.465151;
426;0.425;0.45958;2.2979;1.45958;-0.54042;-0.45958;
427;0.426;0.45399;2.26995;1.45399;-0.54601;-0.45399;
428;0.427;0.448383;2.24192;1.44838;-0.551617;-0.448383;
429;0.428;0.442758;2.21379;1.44276;-0.557242;-0.442758;
430;0.429;0.437116;2.18558;1.43712;-0.562884;-0.437116;
431;0.43;0.431456;2.15728;1.43146;-0.568544;-0.431456;
432;0.431;0.425779;2.1289;1.42578;-0.574221;-0.425779;
433;0.432;0.420086;2.10043;1.42009;-0.579914;-0.420086;
434;0.433;0.414376;2.07188;1.41438;-0.585624;-0.414376;
435;0.434;0.408649;2.04325;1.40865;-0.591351;-0.408649;
436;0.435;0.402906;2.01453;1.40291;-0.597094;-0.402906;
437;0.436;0.397148;1.98574;1.39715;-0.602852;-0.397148;
438;0.437;0.391374;1.95687;1.39137;-0.608626;-0.391374;
439;0.438;0.385584;1.92792;1.38558;-0.614416;-0.385584;
440;0.439;0.379779;1.8989;1.37978;-0.620221;-0.379779;
441;0.44;0.373959;1.8698;1.37396;-0.626041;-0.373959;
442;0.441;0.368125;1.84062;1.36812;-0.631875;-0.368125;
443;0.442;0.362275;1.81138;1.36228;-0.637725;-0.362275;
444;0.443;0.356412;1.78206;1.35641;-0.643588;-0.356412;
445;0.444;0.350534;1.75267;1.35053;-0.649466;-0.350534;
446;0.445;0.344643;1.72321;1.34464;-0.655357;-0.344643;
447;0.446;0.338738;1.69369;1.33874;-0.661262;-0.338738;
448;0.447;0.33282;1.6641;1.33282;-0.66718;-0.33282;
449;0.448;0.326888;1.63444;1.32689;-0.673112;-0.326888;
450;0.449;0.320944;1.60472;1.32094;-0.679056;-0.320944;
451;0.45;0.314987;1.57493;1.31499;-0.685013;-0.314987;
452;0.451;0.309017;1.54508;1.30902;-0.690983;-0.309017;
453;0.452;0.303035;1.51518;1.30304;-0.696965;-0.303035;
454;0.453;0.297042;1.48521;1.29704;-0.702958;-0.297042;
455;0.454;0.291036;1.45518;1.29104;-0.708964;-0.291036;
456;0.455;0.285019;1.4251;1.28502;-0.714981;-0.285019;
457;0.456;0.278991;1.39496;1.27899;-0.721009;-0.278991;
458;0.457;0.272952;1.36476;1.27295;-0.727048;-0.272952;
459;0.458;0.266902;1.33451;1.2669;-0.733098;-0.266902;
460;0.459;0.260842;1.30421;1.26084;-0.739158;-0.260842;
461;0.46;0.254771;1.27385;1.25477;-0.745229;-0.254771;
462;0.461;0.24869;1.24345;1.24869;-0.75131;-0.24869;
463;0.462;0.242599;1.213;1.2426;-0.757401;-0.242599;
464;0.463;0.236499;1.18249;1.2365;-0.763501;-0.236499;
465;0.464;0.230389;1.15195;1.23039;-0.769611;-0.230389;
466;0.465;0.224271;1.12135;1.22427;-0.775729;-0.224271;
467;0.466;0.218143;1.09072;1.21814;-0.781857;-0.218143;
468;0.467;0.212007;1.06004;1.21201;-0.787993;-0.212007;
469;0.468;0.205863;1.02931;1.20586;-0.794137;-0.205863;
470;0.469;0.19971;0.99855;1.19971;-0.80029;-0.19971;
471;0.47;0.193549;0.967747;1.19355;-0.806451;-0.193549;
472;0.471;0.187381;0.936907;1.18738;-0.812619;-0.187381;
473;0.472;0.181206;0.906029;1.18121;-0.818794;-0.181206;
474;0.473;0.175023;0.875115;1.17502;-0.824977;-0.175023;
475;0.474;0.168833;0.844167;1.16883;-0.831167;-0.168833;
476;0.475;0.162637;0.813186;1.16264;-0.837363;-0.162637;
477;0.476;0.156434;0.782172;1.15643;-0.843566;-0.156434;
478;0.477;0.150226;0.751128;1.15023;-0.849774;-0.150226;
479;0.478;0.144011;0.720054;1.14401;-0.855989;-0.144011;
480;0.479;0.13779;0.688951;1.13779;-0.86221;-0.13779;
481;0.48;0.131564;0.657822;1.13156;-0.868436;-0.131564;
482;0.481;0.125333;0.626666;1.12533;-0.874667;-0.125333;
483;0.482;0.119097;0.595486;1.1191;-0.880903;-0.119097;
484;0.483;0.112856;0.564282;1.11286;-0.887144;-0.112856;
485;0.484;0.106611;0.533056;1.10661;-0.893389;-0.106611;
486;0.485;0.100362;0.501809;1.10036;-0.899638;-0.100362;
487;0.486;0.0941083;0.470542;1.09411;-0.905892;-0.0941083;
488;0.487;0.0878512;0.439256;1.08785;-0.912149;-0.0878512;
489;0.488;0.0815906;0.407953;1.08159;-0.918409;-0.0815906;
490;0.489;0.0753268;0.376634;1.07533;-0.924673;-0.0753268;
491;0.49;0.06906;0.3453;1.06906;-0.93094;-0.06906;
492;0.491;0.0627905;0.313953;1.06279;-0.937209;-0.0627905;
493;0.492;0.0565185;0.282593;1.05652;-0.943481;-0.0565185;
494;0.493;0.0502443;0.251222;1.05024;-0.949756;-0.0502443;
495;0.494;0.0439681;0.219841;1.04397;-0.956032;-0.0439681;
496;0.495;0.0376902;0.188451;1.03769;-0.96231;-0.0376902;
497;0.496;0.0314108;0.157054;1.03141;-0.968589;-0.0314108;
498;0.497;0.0251301;0.12565;1.02513;-0.97487;-0.0251301;
499;0.498;0.0188484;0.0942422;1.01885;-0.981152;-0.0188484;
500;0.499;0.012566;0.0628302;1.01257;-0.987434;-0.012566;
501;0.5;0.00628314;0.0314157;1.00628;-0.993717;-0.00628314;
502;0.501;1.22461e-16;6.12303e-16;1;-1;-1.22461e-16;
503;0.502;-0.00628314;-0.0314157;0.993717;-1.00628;0.00628314;
504;0.503;-0.012566;-0.0628302;0.987434;-1.01257;0.012566;
505;0.504;-0.0188484;-0.0942422;0.981152;-1.01885;0.0188484;
506;0.505;-0.0251301;-0.12565;0.97487;-1.02513;0.0251301;
507;0.506;-0.0314108;-0.157054;0.968589;-1.03141;0.0314108;
508;0.507;-0.0376902;-0.188451;0.96231;-1.03769;0.0376902;
509;0.508;-0.0439681;-0.219841;0.956032;-1.04397;0.0439681;
510;0.509;-0.0502443;-0.251222;0.949756;-1.05024;0.0502443;
511;0.51;-0.0565185;-0.282593;0.943481;-1.05652;0.0565185;
512;0.511;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
513;0.512;-0.06906;-0.3453;0.93094;-1.06906;0.06906;
514;0.513;-0.0753268;-0.376634;0.924673;-1.07533;0.0753268;
515;0.514;-0.0815906;-0.407953;0.918409;-1.08159;0.0815906;
516;0.515;-0.0878512;-0.439256;0.912149;-1.08785;0.0878512;
517;0.516;-0.0941083;-0.470542;0.905892;-1.09411;0.0941083;
518;0.517;-0.100362;-0.501809;0.899638;-1.10036;0.100362;
519;0.518;-0.106611;-0.533056;0.893389;-1.10661;0.106611;
520;0.519;-0.112856;-0.564282;0.887144;-1.11286;0.112856;
521;0.52;-0.119097;-0.595486;0.880903;-1.1191;0.119097;
522;0.521;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
523;0.522;-0.131564;-0.657822;0.868436;-1.13156;0.131564;
524;0.523;-0.13779;-0.688951;0.86221;-1.13779;0.13779;
525;0.524;-0.144011;-0.720054;0.855989;-1.14401;0.144011;
526;0.525;-0.150226;-0.751128;0.849774;-1.15023;0.150226;
527;0.526;-0.156434;-0.782172;0.843566;-1.15643;0.156434;
528;0.527;-0.162637;-0.813186;0.837363;-1.16264;0.162637;
529;0.528;-0.168833;-0.844167;0.831167;-1.16883;0.168833;
530;0.529;-0.175023;-0.875115;0.824977;-1.17502;0.175023;
531;0.53;-0.181206;-0.906029;0.818794;-1.18121;0.181206;
532;0.531;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
533;0.532;-0.193549;-0.967747;0.806451;-1.19355;0.193549;
534;0.533;-0.19971;-0.99855;0.80029;-1.19971;0.19971;
535;0.534;-0.205863;-1.02931;0.794137;-1.20586;0.205863;
536;0.535;-0.212007;-1.06004;0.787993;-1.21201;0.212007;
537;0.536;-0.218143;-1.09072;0.781857;-1.21814;0.218143;
538;0.537;-0.224271;-1.12135;0.775729;-1.22427;0.224271;
539;0.538;-0.230389;-1.15195;0.769611;-1.23039;0.230389;
540;0.539;-0.236499;-1.18249;0.763501;-1.2365;0.236499;
541;0.54;-0.242599;-1.213;0.757401;-1.2426;0.242599;
542;0.541;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
543;0.542;-0.254771;-1.27385;0.745229;-1.25477;0.254771;
544;0.543;-0.260842;-1.30421;0.739158;-1.26084;0.260842;
545;0.544;-0.266902;-1.33451;0.733098;-1.2669;0.266902;
546;0.545;-0.272952;-1.36476;0.727048;-1.27295;0.272952;
547;0.546;-0.278991;-1.39496;0.721009;-1.27899;0.278991;
548;0.547;-0.285019;-1.4251;0.714981;-1.28502;0.285019;
549;0.548;-0.291036;-1.45518;0.708964;-1.29104;0.291036;
550;0.549;-0.297042;-1.48521;0.702958;-1.29704;0.297042;
551;0.55;-0.303035;-1.51518;0.696965;-1.30304;0.303035;
552;0.551;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
553;0.552;-0.314987;-1.57493;0.685013;-1.31499;0.314987;
554;0.553;-0.320944;-1.60472;0.679056;-1.32094;0.320944;
555;0.554;-0.326888;-1.63444;0.673112;-1.32689;0.326888;
556;0.555;-0.33282;-1.6641;0.66718;-1.33282;0.33282;
557;0.556;-0.338738;-1.69369;0.661262;-1.33874;0.338738;
558;0.557;-0.344643;-1.72321;0.655357;-1.34464;0.344643;
559;0.558;-0.350534;-1.75267;0.649466;-1.35053;0.350534;
560;0.559;-0.356412;-1.78206;0.643588;-1.35641;0.356412;
561;0.56;-0.362275;-1.81138;0.637725;-1.36228;0.362275;
562;0.561;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
563;0.562;-0.373959;-1.8698;0.626041;-1.37396;0.373959;
564;0.563;-0.379779;-1.8989;0.620221;-1.37978;0.379779;
565;0.564;-0.385584;-1.92792;0.614416;-1.38558;0.385584;
566;0.565;-0.391374;-1.95687;0.608626;-1.39137;0.391374;
567;0.566;-0.397148;-1.98574;0.602852;-1.39715;0.397148;
568;0.567;-0.402906;-2.01453;0.597094;-1.40291;0.402906;
569;0.568;-0.408649;-2.04325;0.591351;-1.40865;0.408649;
570;0.569;-0.414376;-2.07188;0.585624;-1.41438;0.414376;
571;0.57;-0.420086;-2.10043;0.579914;-1.42009;0.420086;
572;0.571;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
573;0.572;-0.431456;-2.15728;0.568544;-1.43146;0.431456;
574;0.573;-0.437116;-2.18558;0.562884;-1.43712;0.437116;
575;0.574;-0.442758;-2.21379;0.557242;-1.44276;0.442758;
576;0.575;-0.448383;-2.24192;0.551617;-1.44838;0.448383;
577;0.576;-0.45399;-2.26995;0.54601;-1.45399;0.45399;
578;0.577;-0.45958;-2.2979;0.54042;-1.45958;0.45958;
579;0.578;-0.465151;-2.32576;0.534849;-1.46515;0.465151;
580;0.579;-0.470704;-2.35352;0.529296;-1.4707;0.470704;
581;0.58;-0.476238;-2.38119;0.523762;-1.47624;0.476238;
582;0.581;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
583;0.582;-0.48725;-2.43625;0.51275;-1.48725;0.48725;
584;0.583;-0.492727;-2.46364;0.507273;-1.49273;0.492727;
585;0.584;-0.498185;-2.49093;0.501815;-1.49819;0.498185;
586;0.585;-0.503623;-2.51812;0.496377;-1.50362;0.503623;
587;0.586;-0.509041;-2.54521;0.490959;-1.50904;0.509041;
588;0.587;-0.51444;-2.5722;0.48556;-1.51444;0.51444;
589;0.588;-0.519817;-2.59909;0.480183;-1.51982;0.519817;
590;0.589;-0.525175;-2.62587;0.474825;-1.52517;0.525175;
591;0.59;-0.530511;-2.65256;0.469489;-1.53051;0.530511;
592;0.591;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
593;0.592;-0.541121;-2.70561;0.458879;-1.54112;0.541121;
594;0.593;-0.546394;-2.73197;0.453606;-1.54639;0.546394;
595;0.594;-0.551646;-2.75823;0.448354;-1.55165;0.551646;
596;0.595;-0.556876;-2.78438;0.443124;-1.55688;0.556876;
597;0.596;-0.562083;-2.81042;0.437917;-1.56208;0.562083;
598;0.597;-0.567269;-2.83634;0.432731;-1.56727;0.567269;
599;0.598;-0.572432;-2.86216;0.427568;-1.57243;0.572432;
600;0.599;-0.577573;-2.88786;0.422427;-1.57757;0.577573;
601;0.6;-0.58269;-2.91345;0.41731;-1.58269;0.58269;
602;0.601;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
603;0.602;-0.592857;-2.96428;0.407143;-1.59286;0.592857;
604;0.603;-0.597905;-2.98952;0.402095;-1.5979;0.597905;
605;0.604;-0.60293;-3.01465;0.39707;-1.60293;0.60293;
606;0.605;-0.60793;-3.03965;0.39207;-1.60793;0.60793;
607;0.606;-0.612907;-3.06454;0.387093;-1.61291;0.612907;
608;0.607;-0.61786;-3.0893;0.38214;-1.61786;0.61786;
609;0.608;-0.622788;-3.11394;0.377212;-1.62279;0.622788;
610;0.609;-0.627691;-3.13846;0.372309;-1.62769;0.627691;
611;0.61;-0.63257;-3.16285;0.36743;-1.63257;0.63257;
612;0.611;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
613;0.612;-0.642253;-3.21126;0.357747;-1.64225;0.642253;
614;0.613;-0.647056;-3.23528;0.352944;-1.64706;0.647056;
615;0.614;-0.651834;-3.25917;0.348166;-1.65183;0.651834;
616;0.615;-0.656586;-3.28293;0.343414;-1.65659;0.656586;
617;0.616;-0.661312;-3.30656;0.338688;-1.66131;0.661312;
618;0.617;-0.666012;-3.33006;0.333988;-1.66601;0.666012;
619;0.618;-0.670686;-3.35343;0.329314;-1.67069;0.670686;
620;0.619;-0.675333;-3.37666;0.324667;-1.67533;0.675333;
621;0.62;-0.679953;-3.39977;0.320047;-1.67995;0.679953;
622;0.621;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
623;0.622;-0.689114;-3.44557;0.310886;-1.68911;0.689114;
624;0.623;-0.693653;-3.46827;0.306347;-1.69365;0.693653;
625;0.624;-0.698165;-3.49083;0.301835;-1.69817;0.698165;
626;0.625;-0.70265;-3.51325;0.29735;-1.70265;0.70265;
627;0.626;-0.707107;-3.53553;0.292893;-1.70711;0.707107;
628;0.627;-0.711536;-3.55768;0.288464;-1.71154;0.711536;
629;0.628;-0.715936;-3.57968;0.284064;-1.71594;0.715936;
630;0.629;-0.720309;-3.60155;0.279691;-1.72031;0.720309;
631;0.63;-0.724653;-3.62327;0.275347;-1.72465;0.724653;
632;0.631;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
633;0.632;-0.733255;-3.66628;0.266745;-1.73326;0.733255;
634;0.633;-0.737513;-3.68757;0.262487;-1.73751;0.737513;
635;0.634;-0.741742;-3.70871;0.258258;-1.74174;0.741742;
636;0.635;-0.745941;-3.72971;0.254059;-1.74594;0.745941;
637;0.636;-0.750111;-3.75056;0.249889;-1.75011;0.750111;
638;0.637;-0.754251;-3.77126;0.245749;-1.75425;0.754251;
639;0.638;-0.758362;-3.79181;0.241638;-1.75836;0.758362;
640;0.639;-0.762443;-3.81221;0.237557;-1.76244;0.762443;
641;0.64;-0.766493;-3.83247;0.233507;-1.76649;0.766493;
642;0.641;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
643;0.642;-0.774503;-3.87252;0.225497;-1.7745;0.774503;
644;0.643;-0.778462;-3.89231;0.221538;-1.77846;0.778462;
645;0.644;-0.782391;-3.91195;0.217609;-1.78239;0.782391;
646;0.645;-0.786288;-3.93144;0.213712;-1.78629;0.786288;
647;0.646;-0.790155;-3.95078;0.209845;-1.79016;0.790155;
648;0.647;-0.79399;-3.96995;0.20601;-1.79399;0.79399;
649;0.648;-0.797794;-3.98897;0.202206;-1.79779;0.797794;
650;0.649;-0.801567;-4.00783;0.198433;-1.80157;0.801567;
651;0.65;-0.805308;-4.02654;0.194692;-1.80531;0.805308;
652;0.651;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
653;0.652;-0.812694;-4.06347;0.187306;-1.81269;0.812694;
654;0.653;-0.816339;-4.0817;0.183661;-1.81634;0.816339;
655;0.654;-0.819952;-4.09976;0.180048;-1.81995;0.819952;
656;0.655;-0.823533;-4.11766;0.176467;-1.82353;0.823533;
657;0.656;-0.827081;-4.1354;0.172919;-1.82708;0.827081;
658;0.657;-0.830596;-4.15298;0.169404;-1.8306;0.830596;
659;0.658;-0.834078;-4.17039;0.165922;-1.83408;0.834078;
660;0.659;-0.837528;-4.18764;0.162472;-1.83753;0.837528;
661;0.66;-0.840945;-4.20472;0.159055;-1.84094;0.840945;
662;0.661;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
663;0.662;-0.847678;-4.23839;0.152322;-1.84768;0.847678;
664;0.663;-0.850994;-4.25497;0.149006;-1.85099;0.850994;
665;0.664;-0.854277;-4.27139;0.145723;-1.85428;0.854277;
666;0.665;-0.857527;-4.28763;0.142473;-1.85753;0.857527;
667;0.666;-0.860742;-4.30371;0.139258;-1.86074;0.860742;
668;0.667;-0.863923;-4.31962;0.136077;-1.86392;0.863923;
669;0.668;-0.867071;-4.33535;0.132929;-1.86707;0.867071;
670;0.669;-0.870184;-4.35092;0.129816;-1.87018;0.870184;
671;0.67;-0.873262;-4.36631;0.126738;-1.87326;0.873262;
672;0.671;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
673;0.672;-0.879316;-4.39658;0.120684;-1.87932;0.879316;
674;0.673;-0.882291;-4.41146;0.117709;-1.88229;0.882291;
675;0.674;-0.885231;-4.42616;0.114769;-1.88523;0.885231;
676;0.675;-0.888136;-4.44068;0.111864;-1.88814;0.888136;
677;0.676;-0.891007;-4.45503;0.108993;-1.89101;0.891007;
678;0.677;-0.893841;-4.46921;0.106159;-1.89384;0.893841;
679;0.678;-0.896641;-4.48321;0.103359;-1.89664;0.896641;
680;0.679;-0.899405;-4.49703;0.100595;-1.89941;0.899405;
681;0.68;-0.902134;-4.51067;0.097866;-1.90213;0.902134;
682;0.681;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
683;0.682;-0.907484;-4.53742;0.0925156;-1.90748;0.907484;
684;0.683;-0.910106;-4.55053;0.089894;-1.91011;0.910106;
685;0.684;-0.912692;-4.56346;0.0873084;-1.91269;0.912692;
686;0.685;-0.915241;-4.57621;0.0847588;-1.91524;0.915241;
687;0.686;-0.917755;-4.58877;0.0822454;-1.91775;0.917755;
688;0.687;-0.920232;-4.60116;0.0797682;-1.92023;0.920232;
689;0.688;-0.922673;-4.61336;0.0773273;-1.92267;0.922673;
690;0.689;-0.925077;-4.62539;0.0749228;-1.92508;0.925077;
691;0.69;-0.927445;-4.63723;0.0725548;-1.92745;0.927445;
692;0.691;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
693;0.692;-0.932071;-4.66036;0.0679289;-1.93207;0.932071;
694;0.693;-0.934329;-4.67164;0.0656711;-1.93433;0.934329;
695;0.694;-0.93655;-4.68275;0.0634501;-1.93655;0.93655;
696;0.695;-0.938734;-4.69367;0.0612661;-1.93873;0.938734;
697;0.696;-0.940881;-4.7044;0.0591192;-1.94088;0.940881;
698;0.697;-0.942991;-4.71495;0.0570095;-1.94299;0.942991;
699;0.698;-0.945063;-4.72532;0.0549369;-1.94506;0.945063;
700;0.699;-0.947098;-4.73549;0.0529017;-1.9471;0.947098;
701;0.7;-0.949096;-4.74548;0.0509039;-1.9491;0.949096;
702;0.701;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
703;0.702;-0.952979;-4.7649;0.0470207;-1.95298;0.952979;
704;0.703;-0.954865;-4.77432;0.0451355;-1.95486;0.954865;
705;0.704;-0.956712;-4.78356;0.0432879;-1.95671;0.956712;
706;0.705;-0.958522;-4.79261;0.0414782;-1.95852;0.958522;
707;0.706;-0.960294;-4.80147;0.0397063;-1.96029;0.960294;
708;0.707;-0.962028;-4.81014;0.0379723;-1.96203;0.962028;
709;0.708;-0.963724;-4.81862;0.0362763;-1.96372;0.963724;
710;0.709;-0.965382;-4.82691;0.0346184;-1.96538;0.965382;
711;0.71;-0.967001;-4.83501;0.0329985;-1.967;0.967001;
712;0.711;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
713;0.712;-0.970127;-4.85063;0.0298734;-1.97013;0.970127;
714;0.713;-0.971632;-4.85816;0.0283683;-1.97163;0.971632;
715;0.714;-0.973099;-4.86549;0.0269015;-1.9731;0.973099;
716;0.715;-0.974527;-4.87263;0.0254731;-1.97453;0.974527;
717;0.716;-0.975917;-4.87958;0.0240832;-1.97592;0.975917;
718;0.717;-0.977268;-4.88634;0.0227319;-1.97727;0.977268;
719;0.718;-0.978581;-4.8929;0.0214191;-1.97858;0.978581;
720;0.719;-0.979855;-4.89928;0.0201449;-1.97986;0.979855;
721;0.72;-0.981091;-4.90545;0.0189095;-1.98109;0.981091;
722;0.721;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
723;0.722;-0.983445;-4.91723;0.0165548;-1.98345;0.983445;
724;0.723;-0.984564;-4.92282;0.0154357;-1.98456;0.984564;
725;0.724;-0.985645;-4.92822;0.0143554;-1.98564;0.985645;
726;0.725;-0.986686;-4.93343;0.0133141;-1.98669;0.986686;
727;0.726;-0.987688;-4.93844;0.0123117;-1.98769;0.987688;
728;0.727;-0.988652;-4.94326;0.0113483;-1.98865;0.988652;
729;0.728;-0.989576;-4.94788;0.0104239;-1.98958;0.989576;
730;0.729;-0.990461;-4.95231;0.00953857;-1.99046;0.990461;
731;0.73;-0.991308;-4.95654;0.00869237;-1.99131;0.991308;
732;0.731;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
733;0.732;-0.992883;-4.96441;0.0071174;-1.99288;0.992883;
734;0.733;-0.993611;-4.96806;0.00638869;-1.99361;0.993611;
735;0.734;-0.994301;-4.9715;0.00569921;-1.9943;0.994301;
736;0.735;-0.994951;-4.97476;0.00504898;-1.99495;0.994951;
737;0.736;-0.995562;-4.97781;0.00443804;-1.99556;0.995562;
738;0.737;-0.996134;-4.98067;0.00386639;-1.99613;0.996134;
739;0.738;-0.996666;-4.98333;0.00333407;-1.99667;0.996666;
740;0.739;-0.997159;-4.98579;0.0028411;-1.99716;0.997159;
741;0.74;-0.997613;-4.98806;0.00238749;-1.99761;0.997613;
742;0.741;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
743;0.742;-0.998402;-4.99201;0.00159845;-1.9984;0.998402;
744;0.743;-0.998737;-4.99368;0.00126304;-1.99874;0.998737;
745;0.744;-0.999033;-4.99516;0.000967065;-1.99903;0.999033;
746;0.745;-0.999289;-4.99645;0.000710527;-1.99929;0.999289;
747;0.746;-0.999507;-4.99753;0.00049344;-1.99951;0.999507;
748;0.747;-0.999684;-4.99842;0.000315811;-1.99968;0.999684;
749;0.748;-0.999822;-4.99911;0.000177648;-1.99982;0.999822;
750;0.749;-0.999921;-4.99961;7.89558e-05;-1.99992;0.999921;
751;0.75;-0.99998;-4.9999;1.97391e-05;-1.99998;0.99998;
752;0.751;-1;-5;0;-2;1;
753;0.752;-0.99998;-4.9999;1.97391e-05;-1.99998;0.99998;
754;0.753;-0.999921;-4.99961;7.89558e-05;-1.99992;0.999921;
755;0.754;-0.999822;-4.99911;0.000177648;-1.99982;0.999822;
756;0.755;-0.999684;-4.99842;0.000315811;-1.99968;0.999684;
757;0.756;-0.999507;-4.99753;0.00049344;-1.99951;0.999507;
758;0.757;-0.999289;-4.99645;0.000710527;-1.99929;0.999289;
759;0.758;-0.999033;-4.99516;0.000967065;-1.99903;0.999033;
760;0.759;-0.998737;-4.99368;0.00126304;-1.99874;0.998737;
761;0.76;-0.998402;-4.99201;0.00159845;-1.9984;0.998402;
762;0.761;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
763;0.762;-0.997613;-4.98806;0.00238749;-1.99761;0.997613;
764;0.763;-0.997159;-4.98579;0.0028411;-1.99716;0.997159;
765;0.764;-0.996666;-4.98333;0.00333407;-1.99667;0.996666;
766;0.765;-0.996134;-4.98067;0.00386639;-1.99613;0.996134;
767;0.766;-0.995562;-4.97781;0.00443804;-1.99556;0.995562;
768;0.767;-0.994951;-4.97476;0.00504898;-1.99495;0.994951;
769;0.768;-0.994301;-4.9715;0.00569921;-1.9943;0.994301;
770;0.769;-0.993611;-4.96806;0.00638869;-1.99361;0.993611;
771;0.77;-0.992883;-4.96441;0.0071174;-1.99288;0.992883;
772;0.771;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
773;0.772;-0.991308;-4.95654;0.00869237;-1.99131;0.991308;
774;0.773;-0.990461;-4.95231;0.00953857;-1.99046;0.990461;
775;0.774;-0.989576;-4.94788;0.0104239;-1.98958;0.989576;
776;0.775;-0.988652;-4.94326;0.0113483;-1.98865;0.988652;
777;0.776;-0.987688;-4.93844;0.0123117;-1.98769;0.987688;
778;0.777;-0.986686;-4.93343;0.0133141;-1.98669;0.986686;
779;0.778;-0.985645;-4.92822;0.0143554;-1.98564;0.985645;
780;0.779;-0.984564;-4.92282;0.0154357;-1.98456;0.984564;
781;0.78;-0.983445;-4.91723;0.0165548;-1.98345;0.983445;
782;0.781;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
783;0.782;-0.981091;-4.90545;0.0189095;-1.98109;0.981091;
784;0.783;-0.979855;-4.89928;0.0201449;-1.97986;0.979855;
785;0.784;-0.978581;-4.8929;0.0214191;-1.97858;0.978581;
786;0.785;-0.977268;-4.88634;0.0227319;-1.97727;0.977268;
787;0.786;-0.975917;-4.87958;0.0240832;-1.97592;0.975917;
788;0.787;-0.974527;-4.87263;0.0254731;-1.97453;0.974527;
789;0.788;-0.973099;-4.86549;0.0269015;-1.9731;0.973099;
790;0.789;-0.971632;-4.85816;0.0283683;-1.97163;0.971632;
791;0.79;-0.970127;-4.85063;0.0298734;-1.97013;0.970127;
792;0.791;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
793;0.792;-0.967001;-4.83501;0.0329985;-1.967;0.967001;
794;0.793;-0.965382;-4.82691;0.0346184;-1.96538;0.965382;
795;0.794;-0.963724;-4.81862;0.0362763;-1.96372;0.963724;
796;0.795;-0.962028;-4.81014;0.0379723;-1.96203;0.962028;
797;0.796;-0.960294;-4.80147;0.0397063;-1.96029;0.960294;
798;0.797;-0.958522;-4.79261;0.0414782;-1.95852;0.958522;
799;0.798;-0.956712;-4.78356;0.0432879;-1.95671;0.956712;
800;0.799;-0.954865;-4.77432;0.0451355;-1.95486;0.954865;
